"","Year","Educ_H","Educ_W"
"5174",2015,4,4
"5175",2015,3,3
"5176",2015,5,4
"5177",2015,5,4
"5178",2015,4,4
"5179",2015,3,3
"5180",2015,3,5
"5181",2015,3,3
"5182",2015,4,3
"5183",2015,3,3
"5184",2015,3,5
"5185",2015,3,3
"5186",2015,3,3
"5187",2015,4,5
"5188",2015,3,3
"5189",2015,4,5
"5190",2015,3,3
"5191",2015,4,3
"5192",2015,5,5
"5193",2015,5,4
"5194",2015,3,4
"5195",2015,4,5
"5196",2015,4,4
"5197",2015,3,5
"5198",2015,3,3
"5199",2015,3,5
"5200",2015,5,5
"5201",2015,3,2
"5202",2015,4,5
"5203",2015,3,4
"5204",2015,4,5
"5205",2015,4,5
"5206",2015,2,2
"5207",2015,3,3
"5208",2015,3,5
"5209",2015,3,3
"5210",2015,2,2
"5211",2015,3,2
"5212",2015,3,5
"5213",2015,3,3
"5214",2015,3,5
"5215",2015,3,3
"5216",2015,2,2
"5217",2015,4,3
"5218",2015,2,3
"5219",2015,3,4
"5220",2015,3,2
"5221",2015,4,3
"5222",2015,2,2
"5223",2015,2,2
"5224",2015,5,5
"5225",2015,3,2
"5226",2015,2,3
"5227",2015,2,2
"5228",2015,3,5
"5229",2015,3,2
"5230",2015,3,3
"5231",2015,5,5
"5232",2015,4,3
"5233",2015,1,3
"5234",2015,4,5
"5235",2015,4,5
"5236",2015,4,3
"5237",2015,3,4
"5238",2015,3,2
"5239",2015,2,1
"5240",2015,2,3
"5241",2015,5,5
"5242",2015,5,4
"5243",2015,5,3
"5244",2015,3,3
"5245",2015,2,3
"5246",2015,3,3
"5247",2015,2,2
"5248",2015,3,4
"5249",2015,5,5
"5250",2015,3,3
"5251",2015,5,5
"5252",2015,1,3
"5253",2015,4,3
"5254",2015,3,3
"5255",2015,2,2
"5256",2015,3,3
"5257",2015,2,2
"5258",2015,3,4
"5259",2015,2,3
"5260",2015,2,4
"5261",2015,3,4
"5262",2015,3,2
"5263",2015,2,1
"5264",2015,1,2
"5265",2015,2,2
"5266",2015,5,4
"5267",2015,2,3
"5268",2015,2,2
"5269",2015,3,3
"5270",2015,1,2
"5271",2015,3,3
"5272",2015,1,2
"5273",2015,3,3
"5274",2015,2,3
"5275",2015,3,3
"5276",2015,1,2
"5277",2015,2,3
"5278",2015,2,1
"5279",2015,3,2
"5280",2015,3,2
"5281",2015,3,5
"5282",2015,3,3
"5283",2015,3,3
"5284",2015,3,3
"5285",2015,3,4
"5286",2015,5,5
"5287",2015,3,2
"5288",2015,4,3
"5289",2015,3,3
"5290",2015,1,1
"5291",2015,3,3
"5292",2015,2,3
"5293",2015,3,4
"5294",2015,1,2
"5295",2015,3,3
"5296",2015,1,2
"5297",2015,3,3
"5298",2015,2,2
"5299",2015,2,3
"5300",2015,3,5
"5301",2015,5,4
"5302",2015,2,3
"5303",2015,2,1
"5304",2015,3,3
"5305",2015,1,1
"5306",2015,3,3
"5307",2015,5,4
"5308",2015,5,5
"5309",2015,4,3
"5310",2015,4,3
"5311",2015,3,3
"5312",2015,3,3
"5313",2015,3,2
"5314",2015,3,4
"5315",2015,4,3
"5316",2015,4,5
"5317",2015,3,5
"5318",2015,3,3
"5319",2015,4,3
"5320",2015,5,5
"5321",2015,4,3
"5322",2015,3,2
"5323",2015,3,5
"5324",2015,3,3
"5325",2015,5,4
"5326",2015,4,3
"5327",2015,3,2
"5328",2015,3,4
"5329",2015,2,2
"5330",2015,2,2
"5331",2015,2,1
"5332",2015,1,3
"5333",2015,3,3
"5334",2015,2,3
"5335",2015,3,3
"5336",2015,1,2
"5337",2015,3,3
"5338",2015,3,3
"5339",2015,2,3
"5340",2015,2,3
"5341",2015,4,4
"5342",2015,2,3
"5343",2015,3,2
"5344",2015,3,3
"5345",2015,3,2
"5346",2015,3,3
"5347",2015,5,3
"5348",2015,2,2
"5349",2015,1,3
"5350",2015,3,2
"5351",2015,4,5
"5352",2015,3,3
"5353",2015,2,3
"5354",2015,2,2
"5355",2015,3,3
"5356",2015,2,2
"5357",2015,3,3
"5358",2015,3,3
"5359",2015,3,3
"5360",2015,2,3
"5361",2015,2,3
"5362",2015,3,3
"5363",2015,4,5
"5364",2015,5,4
"5365",2015,4,4
"5366",2015,4,5
"5367",2015,5,5
"5368",2015,4,3
"5369",2015,1,2
"5370",2015,2,2
"5371",2015,3,2
"5372",2015,2,2
"5373",2015,3,3
"5374",2015,5,5
"5375",2015,3,3
"5376",2015,4,5
"5377",2015,2,3
"5378",2015,1,2
"5379",2015,1,1
"5380",2015,3,3
"5381",2015,2,3
"5382",2015,3,3
"5383",2015,1,3
"5384",2015,4,2
"5385",2015,3,3
"5386",2015,2,2
"5387",2015,5,5
"5388",2015,3,3
"5389",2015,3,2
"5390",2015,3,4
"5391",2015,3,3
"5392",2015,2,2
"5393",2015,3,2
"5394",2015,2,3
"5395",2015,3,3
"5396",2015,3,1
"5397",2015,2,4
"5398",2015,2,2
"5399",2015,1,1
"5400",2015,3,3
"5401",2015,4,3
"5402",2015,2,2
"5403",2015,3,3
"5404",2015,2,2
"5405",2015,3,1
"5406",2015,3,2
"5407",2015,2,1
"5408",2015,3,3
"5409",2015,3,3
"5410",2015,3,3
"5411",2015,3,4
"5412",2015,3,2
"5413",2015,2,3
"5414",2015,3,4
"5415",2015,3,5
"5416",2015,4,5
"5417",2015,3,2
"5418",2015,3,4
"5419",2015,1,1
"5420",2015,3,4
"5421",2015,3,2
"5422",2015,2,2
"5423",2015,3,2
"5424",2015,3,3
"5425",2015,2,3
"5426",2015,5,3
"5427",2015,1,1
"5428",2015,3,1
"5429",2015,3,3
"5430",2015,3,3
"5431",2015,3,3
"5432",2015,3,3
"5433",2015,3,2
"5434",2015,3,4
"5435",2015,3,3
"5436",2015,3,3
"5437",2015,3,3
"5438",2015,3,3
"5439",2015,3,4
"5440",2015,1,1
"5441",2015,3,3
"5442",2015,3,4
"5443",2015,2,2
"5444",2015,3,4
"5445",2015,2,2
"5446",2015,3,2
"5447",2015,3,3
"5448",2015,3,4
"5449",2015,2,2
"5450",2015,3,3
"5451",2015,4,4
"5452",2015,2,3
"5453",2015,1,1
"5454",2015,4,5
"5455",2015,5,5
"5456",2015,2,2
"5457",2015,2,3
"5458",2015,3,3
"5459",2015,3,1
"5460",2015,3,3
"5461",2015,3,5
"5462",2015,3,3
"5463",2015,2,2
"5464",2015,3,2
"5465",2015,2,2
"5466",2015,1,3
"5467",2015,3,3
"5468",2015,5,5
"5469",2015,5,5
"5470",2015,3,4
"5471",2015,4,4
"5472",2015,5,4
"5473",2015,4,4
"5474",2015,3,3
"5475",2015,5,3
"5476",2015,2,3
"5477",2015,3,2
"5478",2015,3,3
"5479",2015,5,5
"5480",2015,5,5
"5481",2015,4,5
"5482",2015,1,2
"5483",2015,3,5
"5484",2015,3,3
"5485",2015,2,3
"5486",2015,4,4
"5487",2015,3,3
"5488",2015,5,5
"5489",2015,2,3
"5490",2015,3,3
"5491",2015,3,3
"5492",2015,3,3
"5493",2015,3,3
"5494",2015,5,5
"5495",2015,3,2
"5496",2015,3,2
"5497",2015,2,2
"5498",2015,3,3
"5499",2015,5,5
"5500",2015,1,2
"5501",2015,4,5
"5502",2015,5,3
"5503",2015,3,3
"5504",2015,3,3
"5505",2015,2,2
"5506",2015,3,3
"5507",2015,2,1
"5508",2015,3,2
"5509",2015,3,3
"5510",2015,3,3
"5511",2015,4,5
"5512",2015,2,2
"5513",2015,2,3
"5514",2015,3,5
"5515",2015,1,1
"5516",2015,3,3
"5517",2015,2,3
"5518",2015,2,3
"5519",2015,3,3
"5520",2015,1,3
"5521",2015,2,3
"5522",2015,1,3
"5523",2015,4,5
"5524",2015,4,4
"5525",2015,2,2
"5526",2015,3,3
"5527",2015,3,2
"5528",2015,1,2
"5529",2015,1,1
"5530",2015,3,4
"5531",2015,2,1
"5532",2015,2,3
"5533",2015,3,3
"5534",2015,3,3
"5535",2015,2,2
"5536",2015,4,3
"5537",2015,2,4
"5538",2015,2,2
"5539",2015,3,3
"5540",2015,3,5
"5541",2015,3,2
"5542",2015,3,3
"5543",2015,2,3
"5544",2015,3,3
"5545",2015,3,3
"5546",2015,2,2
"5547",2015,2,3
"5548",2015,5,4
"5549",2015,2,1
"5550",2015,2,3
"5551",2015,2,2
"5552",2015,4,4
"5553",2015,2,3
"5554",2015,2,3
"5555",2015,5,3
"5556",2015,3,4
"5557",2015,3,3
"5558",2015,2,1
"5559",2015,2,1
"5560",2015,3,4
"5561",2015,3,3
"5562",2015,3,4
"5563",2015,3,3
"5564",2015,3,3
"5565",2015,3,3
"5566",2015,2,3
"5567",2015,5,5
"5568",2015,2,4
"5569",2015,2,3
"5570",2015,3,3
"5571",2015,3,4
"5572",2015,3,4
"5573",2015,3,3
"5574",2015,5,5
"5575",2015,3,3
"5576",2015,3,4
"5577",2015,3,3
"5578",2015,3,3
"5579",2015,2,3
"5580",2015,3,2
"5581",2015,2,3
"5582",2015,2,2
"5583",2015,4,5
"5584",2015,5,5
"5585",2015,5,5
"5586",2015,3,4
"5587",2015,4,3
"5588",2015,5,3
"5589",2015,3,3
"5590",2015,5,5
"5591",2015,4,5
"5592",2015,3,3
"5593",2015,3,3
"5594",2015,4,4
"5595",2015,4,3
"5596",2015,3,3
"5597",2015,3,3
"5598",2015,3,3
"5599",2015,4,3
"5600",2015,3,3
"5601",2015,4,5
"5602",2015,4,4
"5603",2015,5,3
"5604",2015,2,2
"5605",2015,4,2
"5606",2015,3,2
"5607",2015,2,3
"5608",2015,4,3
"5609",2015,3,4
"5610",2015,3,3
"5611",2015,3,1
"5612",2015,2,3
"5613",2015,3,3
"5614",2015,3,4
"5615",2015,3,1
"5616",2015,2,3
"5617",2015,2,3
"5618",2015,3,3
"5619",2015,2,2
"5620",2015,2,2
"5621",2015,3,1
"5622",2015,2,2
"5623",2015,3,2
"5624",2015,3,4
"5625",2015,3,4
"5626",2015,1,2
"5627",2015,3,3
"5628",2015,3,3
"5629",2015,2,2
"5630",2015,3,2
"5631",2015,1,2
"5632",2015,3,2
"5633",2015,3,2
"5634",2015,3,3
"5635",2015,1,2
"5636",2015,2,1
"5637",2015,1,1
"5638",2015,3,3
"5639",2015,3,2
"5640",2015,3,3
"5641",2015,2,2
"5642",2015,3,3
"5643",2015,3,3
"5644",2015,3,3
"5645",2015,2,3
"5646",2015,5,4
"5647",2015,2,3
"5648",2015,2,2
"5649",2015,4,4
"5650",2015,2,3
"5651",2015,1,1
"5652",2015,1,1
"5653",2015,4,4
"5654",2015,4,4
"5655",2015,3,3
"5656",2015,3,3
"5657",2015,3,3
"5658",2015,3,3
"5659",2015,3,4
"5660",2015,2,3
"5661",2015,2,1
"5662",2015,2,2
"5663",2015,3,3
"5664",2015,3,2
"5665",2015,3,3
"5666",2015,3,3
"5667",2015,5,5
"5668",2015,3,3
"5669",2015,4,3
"5670",2015,3,3
"5671",2015,5,5
"5672",2015,3,3
"5673",2015,3,3
"5674",2015,3,3
"5675",2015,2,3
"5676",2015,3,3
"5677",2015,3,3
"5678",2015,3,3
"5679",2015,3,2
"5680",2015,3,3
"5681",2015,2,1
"5682",2015,4,3
"5683",2015,2,2
"5684",2015,3,4
"5685",2015,3,5
"5686",2015,4,3
"5687",2015,2,2
"5688",2015,5,5
"5689",2015,3,4
"5690",2015,2,3
"5691",2015,3,3
"5692",2015,3,4
"5693",2015,3,3
"5694",2015,1,4
"5695",2015,3,3
"5696",2015,3,4
"5697",2015,3,3
"5698",2015,1,1
"5699",2015,3,5
"5700",2015,5,3
"5701",2015,2,1
"5702",2015,2,3
"5703",2015,3,3
"5704",2015,1,1
"5705",2015,3,3
"5706",2015,3,3
"5707",2015,3,3
"5708",2015,3,3
"5709",2015,3,3
"5710",2015,3,3
"5711",2015,3,2
"5712",2015,2,3
"5713",2015,5,3
"5714",2015,3,3
"5715",2015,2,3
"5716",2015,3,5
"5717",2015,3,3
"5718",2015,5,5
"5719",2015,2,3
"5720",2015,4,5
"5721",2015,2,2
"5722",2015,3,4
"5723",2015,3,3
"5724",2015,2,3
"5725",2015,3,3
"5726",2015,3,2
"5727",2015,2,3
"5728",2015,2,3
"5729",2015,2,2
"5730",2015,5,4
"5731",2015,5,5
"5732",2015,3,3
"5733",2015,3,3
"5734",2015,3,3
"5735",2015,3,3
"5736",2015,3,4
"5737",2015,2,1
"5738",2015,2,3
"5739",2015,2,2
"5740",2015,4,4
"5741",2015,2,2
"5742",2015,4,3
"5743",2015,3,3
"5744",2015,1,1
"5745",2015,2,1
"5746",2015,3,3
"5747",2015,5,3
"5748",2015,2,2
"5749",2015,5,5
"5750",2015,3,3
"5751",2015,2,3
"5752",2015,3,4
"5753",2015,3,4
"5754",2015,4,5
"5755",2015,5,4
"5756",2015,5,5
"5757",2015,2,2
"5758",2015,3,2
"5759",2015,3,3
"5760",2015,4,4
"5761",2015,2,3
"5762",2015,3,3
"5763",2015,2,4
"5764",2015,3,3
"5765",2015,3,3
"5766",2015,5,5
"5767",2015,3,3
"5768",2015,3,5
"5769",2015,3,3
"5770",2015,2,3
"5771",2015,3,4
"5772",2015,3,3
"5773",2015,5,5
"5774",2015,3,2
"5775",2015,4,3
"5776",2015,3,3
"5777",2015,3,3
"5778",2015,3,2
"5779",2015,2,3
"5780",2015,4,5
"5781",2015,4,3
"5782",2015,3,3
"5783",2015,2,2
"5784",2015,1,3
"5785",2015,3,4
"5786",2015,3,3
"5787",2015,3,3
"5788",2015,3,5
"5789",2015,2,3
"5790",2015,3,3
"5791",2015,2,2
"5792",2015,3,3
"5793",2015,3,2
"5794",2015,3,3
"5795",2015,3,3
"5796",2015,1,2
"5797",2015,4,5
"5798",2015,5,4
"5799",2015,2,3
"5800",2015,3,3
"5801",2015,3,3
"5802",2015,3,3
"5803",2015,3,2
"5804",2015,5,5
"5805",2015,2,2
"5806",2015,2,2
"5807",2015,2,1
"5808",2015,2,2
"5809",2015,2,3
"5810",2015,3,2
"5811",2015,2,3
"5812",2015,3,2
"5813",2015,2,2
"5814",2015,3,2
"5815",2015,2,2
"5816",2015,2,3
"5817",2015,2,3
"5818",2015,2,1
"5819",2015,3,3
"5820",2015,3,5
"5821",2015,1,2
"5822",2015,1,2
"5823",2015,2,2
"5824",2015,3,3
"5825",2015,2,2
"5826",2015,3,5
"5827",2015,2,2
"5828",2015,3,3
"5829",2015,3,3
"5830",2015,5,5
"5831",2015,3,2
"5832",2015,4,3
"5833",2015,3,3
"5834",2015,1,2
"5835",2015,4,3
"5836",2015,1,1
"5837",2015,5,5
"5838",2015,3,3
"5839",2015,5,5
"5840",2015,2,2
"5841",2015,2,3
"5842",2015,2,2
"5843",2015,2,2
"5844",2015,3,4
"5845",2015,1,2
"5846",2015,2,3
"5847",2015,4,3
"5848",2015,3,4
"5849",2015,2,2
"5850",2015,4,3
"5851",2015,1,2
"5852",2015,3,2
"5853",2015,4,4
"5854",2015,3,3
"5855",2015,2,3
"5856",2015,3,3
"5857",2015,3,4
"5858",2015,3,1
"5859",2015,3,3
"5860",2015,3,3
"5861",2015,2,1
"5862",2015,2,2
"5863",2015,3,2
"5864",2015,5,5
"5865",2015,3,3
"5866",2015,4,4
"5867",2015,5,5
"5868",2015,4,4
"5869",2015,5,5
"5870",2015,4,5
"5871",2015,4,5
"5872",2015,5,5
"5873",2015,5,5
"5874",2015,3,3
"5875",2015,3,3
"5876",2015,2,3
"5877",2015,2,2
"5878",2015,3,3
"5879",2015,3,3
"5880",2015,3,3
"5881",2015,5,5
"5882",2015,2,3
"5883",2015,3,2
"5884",2015,5,3
"5885",2015,3,4
"5886",2015,2,2
"5887",2015,5,3
"5888",2015,4,5
"5889",2015,3,2
"5890",2015,3,3
"5891",2015,3,4
"5892",2015,3,4
"5893",2015,4,3
"5894",2015,2,2
"5895",2015,2,3
"5896",2015,4,4
"5897",2015,3,3
"5898",2015,3,3
"5899",2015,2,2
"5900",2015,3,3
"5901",2015,3,3
"5902",2015,5,3
"5903",2015,4,3
"5904",2015,2,2
"5905",2015,5,4
"5906",2015,4,5
"5907",2015,2,1
"5908",2015,2,2
"5909",2015,3,4
"5910",2015,4,5
"5911",2015,5,5
"5912",2015,1,4
"5913",2015,4,4
"5914",2015,3,2
"5915",2015,3,4
"5916",2015,3,3
"5917",2015,3,4
"5918",2015,3,3
"5919",2015,3,2
"5920",2015,3,3
"5921",2015,5,5
"5922",2015,3,3
"5923",2015,2,2
"5924",2015,3,3
"5925",2015,5,5
"5926",2015,5,5
"5927",2015,5,4
"5928",2015,4,5
"5929",2015,3,5
"5930",2015,2,4
"5931",2015,3,3
"5932",2015,5,3
"5933",2015,3,3
"5934",2015,3,3
"5935",2015,3,3
"5936",2015,2,3
"5937",2015,3,3
"5938",2015,1,2
"5939",2015,2,3
"5940",2015,1,1
"5941",2015,3,3
"5942",2015,2,1
"5943",2015,3,3
"5944",2015,2,4
"5945",2015,5,5
"5946",2015,2,3
"5947",2015,2,3
"5948",2015,1,2
"5949",2015,3,1
"5950",2015,1,1
"5951",2015,2,2
"5952",2015,1,2
"5953",2015,1,3
"5954",2015,3,2
"5955",2015,2,3
"5956",2015,3,2
"5957",2015,3,3
"5958",2015,2,2
"5959",2015,2,1
"5960",2015,2,4
"5961",2015,3,3
"5962",2015,2,3
"5963",2015,3,2
"5964",2015,2,2
"5965",2015,5,5
"5966",2015,3,3
"5967",2015,2,2
"5968",2015,3,4
"5969",2015,2,3
"5970",2015,2,2
"5971",2015,3,2
"5972",2015,2,2
"5973",2015,3,3
"5974",2015,3,3
"5975",2015,3,3
"5976",2015,2,2
"5977",2015,3,3
"5978",2015,2,2
"5979",2015,2,2
"5980",2015,2,2
"5981",2015,3,1
"5982",2015,2,2
"5983",2015,1,2
"5984",2015,1,3
"5985",2015,3,3
"5986",2015,3,2
"5987",2015,3,3
"5988",2015,3,3
"5989",2015,5,4
"5990",2015,2,3
"5991",2015,2,3
"5992",2015,3,3
"5993",2015,3,2
"5994",2015,2,2
"5995",2015,4,5
"5996",2015,2,2
"5997",2015,3,3
"5998",2015,2,3
"5999",2015,5,3
"6000",2015,3,2
"6001",2015,2,3
"6002",2015,2,2
"6003",2015,2,2
"6004",2015,2,1
"6005",2015,4,3
"6006",2015,2,2
"6007",2015,3,4
"6008",2015,3,4
"6009",2015,3,4
"6010",2015,2,3
"6011",2015,2,3
"6012",2015,3,3
"6013",2015,5,4
"6014",2015,3,3
"6015",2015,5,5
"6016",2015,4,4
"6017",2015,4,5
"6018",2015,2,2
"6019",2015,3,2
"6020",2015,1,1
"6021",2015,3,3
"6022",2015,4,4
"6023",2015,3,3
"6024",2015,1,1
"6025",2015,3,4
"6026",2015,2,2
"6027",2015,3,3
"6028",2015,5,5
"6029",2015,5,5
"6030",2015,2,1
"6031",2015,2,1
"6032",2015,3,2
"6033",2015,2,2
"6034",2015,2,2
"6035",2015,3,3
"6036",2015,2,3
"6037",2015,2,2
"6038",2015,3,3
"6039",2015,3,3
"6040",2015,2,1
"6041",2015,3,4
"6042",2015,3,1
"6043",2015,2,3
"6044",2015,2,1
"6045",2015,3,3
"6046",2015,1,3
"6047",2015,3,1
"6048",2015,5,5
"6049",2015,3,3
"6050",2015,3,3
"6051",2015,2,1
"6052",2015,3,4
"6053",2015,2,2
"6054",2015,3,3
"6055",2015,2,4
"6056",2015,5,5
"6057",2015,5,5
"6058",2015,3,4
"6059",2015,3,5
"6060",2015,4,3
"6061",2015,4,3
"6062",2015,3,3
"6063",2015,2,2
"6064",2015,2,3
"6065",2015,4,5
"6066",2015,2,3
"6067",2015,3,5
"6068",2015,2,2
"6069",2015,1,2
"6070",2015,2,1
"6071",2015,3,5
"6072",2015,3,3
"6073",2015,4,3
"6074",2015,3,3
"6075",2015,2,2
"6076",2015,3,5
"6077",2015,3,3
"6078",2015,5,5
"6079",2015,3,3
"6080",2015,2,3
"6081",2015,3,3
"6082",2015,3,2
"6083",2015,3,5
"6084",2015,2,3
"6085",2015,2,2
"6086",2015,5,5
"6087",2015,4,1
"6088",2015,3,3
"6089",2015,1,2
"6090",2015,5,2
"6091",2015,3,3
"6092",2015,3,3
"6093",2015,2,2
"6094",2015,5,4
"6095",2015,2,2
"6096",2015,2,2
"6097",2015,3,3
"6098",2015,2,3
"6099",2015,3,2
"6100",2015,3,2
"6101",2015,2,2
"6102",2015,4,4
"6103",2015,3,4
"6104",2015,5,5
"6105",2015,3,3
"6106",2015,1,3
"6107",2015,2,3
"6108",2015,3,3
"6109",2015,2,1
"6110",2015,2,1
"6111",2015,3,3
"6112",2015,3,3
"6113",2015,2,1
"6114",2015,3,3
"6115",2015,3,4
"6116",2015,3,4
"6117",2015,3,3
"6118",2015,3,3
"6119",2015,2,3
"6120",2015,2,3
"6121",2015,1,1
"6122",2015,3,4
"6123",2015,3,5
"6124",2015,3,2
"6125",2015,3,1
"6126",2015,3,3
"6127",2015,2,3
"6128",2015,2,3
"6129",2015,3,4
"6130",2015,3,3
"6131",2015,3,3
"6132",2015,3,3
"6133",2015,3,4
"6134",2015,3,3
"6135",2015,2,3
"6136",2015,2,2
"6137",2015,3,3
"6138",2015,3,4
"6139",2015,3,3
"6140",2015,2,3
"6141",2015,4,3
"6142",2015,5,5
"6143",2015,2,1
"6144",2015,3,3
"6145",2015,3,2
"6146",2015,2,2
"6147",2015,2,2
"6148",2015,3,2
"6149",2015,2,3
"6150",2015,3,2
"6151",2015,2,2
"6152",2015,2,2
"6153",2015,2,2
"6154",2015,1,1
"6155",2015,2,2
"6156",2015,2,2
"6157",2015,3,3
"6158",2015,4,3
"6159",2015,2,2
"6160",2015,5,5
"6161",2015,5,4
"6162",2015,3,3
"6163",2015,3,1
"6164",2015,3,3
"6165",2015,2,1
"6166",2015,4,5
"6167",2015,2,1
"6168",2015,2,2
"6169",2015,4,4
"6170",2015,5,5
"6171",2015,4,4
"6172",2015,4,3
"6173",2015,5,3
"6174",2015,3,3
"6175",2015,3,2
"6176",2015,5,5
"6177",2015,5,4
"6178",2015,4,3
"6179",2015,4,3
"6180",2015,3,4
"6181",2015,5,5
"6182",2015,3,5
"6183",2015,4,4
"6184",2015,3,3
"6185",2015,3,3
"6186",2015,2,3
"6187",2015,2,2
"6188",2015,2,3
"6189",2015,3,3
"6190",2015,3,5
"6191",2015,5,5
"6192",2015,4,5
"6193",2015,5,5
"6194",2015,5,5
"6195",2015,3,3
"6196",2015,1,3
"6197",2015,3,4
"6198",2015,5,3
"6199",2015,4,4
"6200",2015,3,3
"6201",2015,2,2
"6202",2015,3,3
"6203",2015,3,3
"6204",2015,2,2
"6205",2015,3,3
"6206",2015,3,2
"6207",2015,2,3
"6208",2015,1,3
"6209",2015,3,3
"6210",2015,3,3
"6211",2015,3,2
"6212",2015,3,2
"6213",2015,3,3
"6214",2015,4,3
"6215",2015,5,3
"6216",2015,5,5
"6217",2015,3,3
"6218",2015,2,3
"6219",2015,3,5
"6220",2015,3,2
"6221",2015,3,3
"6222",2015,3,3
"6223",2015,3,4
"6224",2015,2,3
"6225",2015,3,3
"6226",2015,3,3
"6227",2015,3,3
"6228",2015,3,3
"6229",2015,3,4
"6230",2015,5,5
"6231",2015,3,3
"6232",2015,3,3
"6233",2015,2,3
"6234",2015,3,3
"6235",2015,3,2
"6236",2015,2,2
"6237",2015,2,5
"6238",2015,2,1
"6239",2015,3,2
"6240",2015,2,2
"6241",2015,3,2
"6242",2015,1,2
"6243",2015,3,3
"6244",2015,2,2
"6245",2015,3,3
"6246",2015,3,2
"6247",2015,3,2
"6248",2015,4,4
"6249",2015,3,4
"6250",2015,1,3
"6251",2015,5,5
"6252",2015,5,5
"6253",2015,5,5
"6254",2015,3,3
"6255",2015,2,2
"6256",2015,5,5
"6257",2015,5,5
"6258",2015,3,3
"6259",2015,2,3
"6260",2015,3,3
"6261",2015,3,3
"6262",2015,5,5
"6263",2015,3,4
"6264",2015,3,2
"6265",2015,2,3
"6266",2015,5,5
"6267",2015,3,1
"6268",2015,3,2
"6269",2015,3,3
"6270",2015,2,4
"6271",2015,2,2
"6272",2015,3,3
"6273",2015,5,5
"6274",2015,5,5
"6275",2015,4,4
"6276",2015,5,5
"6277",2015,4,4
"6278",2015,2,2
"6279",2015,2,2
"6280",2015,3,3
"6281",2015,3,3
"6282",2015,3,3
"6283",2015,4,4
"6284",2015,2,2
"6285",2015,3,5
"6286",2015,3,3
"6287",2015,3,3
"6288",2015,2,4
"6289",2015,3,3
"6290",2015,3,3
"6291",2015,3,3
"6292",2015,3,2
"6293",2015,5,5
"6294",2015,2,2
"6295",2015,3,3
"6296",2015,2,2
"6297",2015,4,4
"6298",2015,3,2
"6299",2015,1,1
"6300",2015,3,3
"6301",2015,2,2
"6302",2015,3,3
"6303",2015,5,5
"6304",2015,3,3
"6305",2015,4,5
"6306",2015,3,3
"6307",2015,4,3
"6308",2015,2,2
"6309",2015,5,3
"6310",2015,3,3
"6311",2015,4,5
"6312",2015,5,4
"6313",2015,5,5
"6314",2015,3,3
"6315",2015,3,2
"6316",2015,5,5
"6317",2015,2,3
"6318",2015,2,2
"6319",2015,2,2
"6320",2015,3,2
"6321",2015,2,3
"6322",2015,3,3
"6323",2015,5,5
"6324",2015,3,3
"6325",2015,5,3
"6326",2015,1,3
"6327",2015,3,5
"6328",2015,3,2
"6329",2015,3,3
"6330",2015,3,3
"6331",2015,3,3
"6332",2015,2,3
"6333",2015,5,5
"6334",2015,3,2
"6335",2015,5,5
"6336",2015,2,2
"6337",2015,3,5
"6338",2015,3,3
"6339",2015,5,4
"6340",2015,3,3
"6341",2015,4,4
"6342",2015,5,4
"6343",2015,4,5
"6344",2015,3,3
"6345",2015,5,4
"6346",2015,4,4
"6347",2015,5,3
"6348",2015,4,4
"6349",2015,3,3
"6350",2015,5,4
"6351",2015,3,3
"6352",2015,3,3
"6353",2015,4,3
"6354",2015,3,3
"6355",2015,3,4
"6356",2015,4,5
"6357",2015,3,3
"6358",2015,3,3
"6359",2015,4,5
"6360",2015,4,4
"6361",2015,4,4
"6362",2015,4,3
"6363",2015,4,4
"6364",2015,5,5
"6365",2015,5,4
"6366",2015,4,3
"6367",2015,2,4
"6368",2015,3,5
"6369",2015,3,3
"6370",2015,3,3
"6371",2015,3,2
"6372",2015,3,3
"6373",2015,5,5
"6374",2015,3,3
"6375",2015,4,5
"6376",2015,1,2
"6377",2015,3,3
"6378",2015,4,3
"6379",2015,3,3
"6380",2015,3,3
"6381",2015,3,3
"6382",2015,2,3
"6383",2015,3,1
"6384",2015,4,3
"6385",2015,3,3
"6386",2015,4,4
"6387",2015,5,4
"6388",2015,4,5
"6389",2015,3,3
"6390",2015,3,3
"6391",2015,2,4
"6392",2015,2,3
"6393",2015,3,3
"6394",2015,2,3
"6395",2015,3,3
"6396",2015,2,3
"6397",2015,2,3
"6398",2015,3,3
"6399",2015,2,3
"6400",2015,3,2
"6401",2015,2,3
"6402",2015,4,5
"6403",2015,2,2
"6404",2015,3,3
"6405",2015,2,2
"6406",2015,2,2
"6407",2015,3,5
"6408",2015,3,3
"6409",2015,3,4
"6410",2015,3,2
"6411",2015,4,3
"6412",2015,5,5
"6413",2015,5,5
"6414",2015,3,3
"6415",2015,4,4
"6416",2015,3,3
"6417",2015,5,4
"6418",2015,5,5
"6419",2015,2,3
"6420",2015,3,4
"6421",2015,4,4
"6422",2015,2,5
"6423",2015,3,4
"6424",2015,4,3
"6425",2015,4,3
"6426",2015,3,3
"6427",2015,3,3
"6428",2015,3,2
"6429",2015,3,3
"6430",2015,3,5
"6431",2015,5,4
"6432",2015,3,4
"6433",2015,4,5
"6434",2015,4,4
"6435",2015,3,3
"6436",2015,3,3
"6437",2015,1,2
"6438",2015,2,5
"6439",2015,3,1
"6440",2015,3,3
"6441",2015,3,2
"6442",2015,2,3
"6443",2015,5,5
"6444",2015,5,5
